id,daysUntilLastEdit,daysUntilSolved,countEditions
24538688,0,0,4
24458591,0,0,3
22820418,0,0,3
40856185,0,0,3
41841170,0,0,7
39714159,0,0,3
7484628,0,0,3
11305050,0,27,5
6306575,0,0,4
20726375,0,2,4
20487270,0,0,3
25098962,0,0,3
13171805,0,0,4
13872829,0,0,3
22677659,0,0,3
20526361,0,0,3
39717108,0,0,4
25120791,0,0,3
27046879,0,0,4
15286531,0,0,3
30617100,0,0,5
24000615,0,0,3
26082138,0,0,3
27107020,0,0,3
8530421,0,3,3
41783991,0,0,3
25260150,0,0,4
43359163,0,0,3
12505014,0,36,4
12610572,0,0,5
888639,0,0,3
36889728,1,2,7
20075581,0,0,5
39717227,0,0,4
9942265,0,12,3
32956725,0,0,9
48141424,0,1,3
50744826,0,0,3
28248175,0,0,3
19554835,0,0,3
7201405,0,0,3
4027178,0,0,5
44417696,0,1,3
39555596,0,0,3
7493839,0,0,3
8526447,1,1,6
25681456,0,0,3
35408859,0,0,3
25309326,0,0,3
6645025,0,0,3
14614754,0,0,5
41836847,0,0,4
41692501,0,8,5
3452340,0,35,4
25185371,0,0,7
40891303,0,0,5
43748852,0,33,3
22630045,0,0,3
10148297,0,0,3
25027852,0,0,3
8158116,0,2,4
22744723,0,0,3
43333010,0,1,3
13707239,0,1,3
25417242,0,0,3
17844276,0,0,3
10353479,0,0,3
41685713,0,0,3
15237571,0,0,6
28376977,0,0,3
4850701,0,0,5
14924026,0,1,6
28157076,0,0,3
4204050,0,0,4
2131936,0,14,3
15370653,0,0,3
766488,0,0,3
17740608,0,0,9
33574088,0,0,5
30633296,0,0,4
5699810,0,21,3
4948509,0,0,4
15170570,0,0,6
15249941,0,0,5
9168910,0,10,3
14929985,0,0,5
2142773,0,0,3
8055964,0,0,3
8360288,0,0,3
14020060,0,0,7
866056,4,4,8
23953441,0,0,5
24897276,0,0,3
34840006,0,0,8
6506409,0,0,3
7627512,0,1,3
34466853,0,0,3
27978557,0,0,4
17661933,1,2,7
23230422,0,0,3
50445780,0,5,3
11147134,0,1,3
37061624,0,1,3
18799128,0,151,3
34334979,0,0,3
14724574,0,0,3
28439686,0,3,3
3083125,0,0,4
4980665,0,0,5
52745339,0,0,3
52747520,0,1,6
7260797,0,0,3
2661968,0,0,4
23192850,0,0,4
14450542,0,0,3
48165913,0,0,4
50727929,0,1,3
20928604,0,0,3
13955850,0,0,3
7975000,0,0,3
25623482,0,0,5
25623131,0,0,5
10083231,0,0,3
13223437,0,0,3
7234013,4,8,7
25129751,0,0,3
27242366,0,0,4
43751376,0,0,9
35411908,0,0,3
11302066,0,3,3
43779510,0,2,3
13224836,0,0,5
6378966,0,0,3
46497891,0,0,5
35103549,0,0,4
32513582,0,0,4
37973203,0,0,6
48792238,0,0,3
22642059,0,0,3
15526345,0,0,3
20454786,0,0,7
7539813,0,0,3
42874748,0,2,3
8122738,6,8,5
41813647,0,0,6
12606009,0,0,3
14884059,0,1,4
11310706,0,0,3
1149449,0,1,4
13138484,18,25,4
26483322,0,0,3
30635145,0,0,4
5437687,0,0,4
23901487,0,0,3
48838701,0,0,3
32336950,0,0,3
5097053,2,2,5
9627582,0,20,5
38068055,0,0,3
50954691,0,0,3
46716340,0,0,4
11177330,0,0,5
48854096,0,0,3
12337360,0,0,4
21072483,0,0,7
45113984,0,0,4
17137798,0,1,3
27220368,0,0,3
5840651,0,0,3
24332817,0,0,3
14814544,0,0,3
24522493,0,0,4
13257301,0,0,3
43304048,0,0,5
11170437,0,0,3
38680007,0,0,4
6099673,0,370,3
38037777,0,0,3
20257495,0,1,3
3790475,0,0,4
50432731,0,0,3
42147429,0,0,3
1339706,0,0,3
35217691,0,0,5
32377792,0,0,7
12354456,0,0,3
23619269,0,0,4
40073941,0,0,3
24649767,0,0,3
33242205,0,1,5
40412435,0,0,3
10091449,0,0,3
7358749,0,0,3
52293928,0,1,4
20207392,0,3,3
50470842,0,0,3
14577171,0,0,4
36291445,0,0,3
24269636,0,0,4
22755523,0,0,7
22760918,0,0,3
20382282,0,3,5
20532889,0,1,5
25657982,0,46,3
749937,0,0,3
19916943,0,0,6
11187831,0,0,3
46896472,1,2,4
6133423,0,0,3
12366912,0,0,3
27987201,0,0,3
44330452,4,5,4
21109387,0,0,4
48179153,0,0,3
35914287,0,4,4
48725154,0,0,3
2696682,0,0,5
16887732,0,0,3
8004967,0,0,3
24803739,11,17,5
7240287,0,0,3
24894507,0,0,4
7117331,0,0,3
8356762,0,0,6
8350067,0,7,3
8316583,0,0,3
8444081,0,0,4
3593582,0,0,4
17718698,0,0,4
12404308,0,0,3
18687099,0,0,3
12639299,0,0,3
23334444,0,0,6
41824305,0,1,3
25571096,0,0,3
15329443,0,3,3
693739,0,0,3
455568,0,1,3
20096447,0,0,3
23384550,0,3,4
9956546,0,0,3
44742721,0,0,3
25613290,11,22,7
11270327,1,1,5
6765956,0,0,3
53285136,0,0,3
25661036,0,0,3
26480129,0,0,4
11191947,0,1,3
19640499,0,2,3
14410715,0,5,4
18814025,0,0,3
42281811,0,0,3
20071282,0,2,4
30362109,0,0,4
7484706,0,0,3
13860119,0,2,4
1172734,0,0,5
38013233,0,0,3
48962121,0,0,3
26980564,0,0,4
53366200,0,0,3
13928708,0,0,3
21980928,0,0,4
12261830,0,37,6
20183069,0,0,3
17520639,0,0,3
3375041,0,0,16
9574884,0,281,3
6238115,0,0,3
22789497,0,0,3
27184073,0,12,3
25312225,0,0,3
19497447,0,0,3
22638022,0,0,3
33594134,0,0,7
42905280,0,0,4
38079140,0,0,3
24661624,0,1,3
44361825,0,0,3
3771468,0,0,4
40826666,0,0,3
33056021,0,0,3
23250464,0,1,3
13167418,0,0,3
13652875,0,0,3
19509186,0,0,3
41887715,0,0,3
11308268,0,0,3
22766311,1,7,4
10369724,0,0,3
50932833,0,0,3
22706177,0,0,11
14699753,0,0,4
10189696,0,0,3
1621574,0,0,4
14896723,0,0,3
22711436,0,0,7
13611489,0,0,3
25417244,0,0,3
12492430,0,0,3
837123,0,0,3
20669582,0,0,4
25335368,0,0,3
29139522,0,84,3
18762650,0,0,4
7303351,0,0,3
39419011,0,1,5
42298075,0,0,3
7033676,0,0,3
51068340,0,0,3
40961575,0,0,5
37551142,0,3,3
18759220,0,0,3
6069591,4,7,7
4045732,0,0,4
30973884,0,0,4
42962795,0,0,3
851511,0,0,4
13984379,0,0,3
7329372,0,1,3
4159454,0,31,4
45712673,0,0,3
16352301,0,4,3
44727967,0,0,5
24438495,0,0,3
25623907,0,0,3
22619757,0,37,3
7583259,0,53,3
40975004,0,0,3
51949296,0,0,3
46066750,0,0,7
20014655,0,0,4
53343332,0,0,4
5288648,0,0,3
5433627,0,0,4
48845401,0,2,3
51535274,0,1,3
44450680,0,0,3
37561562,0,0,3
6110151,0,6,3
21310089,299,299,7
27795224,0,0,3
15278622,0,0,3
22456536,0,0,6
36905144,0,0,3
45279719,0,0,3
11828850,0,0,4
50767621,0,1,4
18729724,0,1,4
31198518,0,0,3
28921833,0,0,3
32733490,0,0,3
40350214,0,0,3
21675657,0,0,3
23978656,0,0,3
47694555,0,1,6
18705713,0,0,3
28227671,0,0,3
46222810,0,0,3
44432620,0,0,6
14037524,0,0,3
48742844,0,4,3
47846726,0,2,4
45074186,0,0,3
15789076,0,0,3
27166485,8,21,4
28183830,0,0,3
575695,0,0,3
47737609,0,0,3
50798007,0,0,4
32428215,0,1,5
38082723,0,0,3
10607093,1,1,4
20016016,0,0,3
21983871,0,0,3
48209065,0,0,3
18329070,0,0,4
44276387,0,0,3
43028267,0,2,3
2541891,0,0,3
19444382,0,0,3
20812962,0,0,5
13898221,0,0,6
15363778,0,0,3
38843597,0,0,3
5812988,0,0,4
7229900,0,0,4
52303188,0,3,3
2540665,0,1,4
14431660,0,0,3
41018174,0,0,3
47899897,0,0,3
23962228,0,0,3
13115580,0,0,5
35954644,0,0,5
18641036,0,0,5
18710886,0,0,3
50858228,0,1,5
34453935,0,3,6
46067127,0,0,4
24577936,0,0,3
24678559,0,0,5
24627056,0,0,3
23245996,0,0,4
52412875,0,0,3
13171282,0,0,3
35798886,6,7,9
37082608,0,0,3
21761859,0,0,3
52524542,1,2,9
17628472,0,0,3
42277229,0,0,5
52386038,0,0,4
11319010,0,0,4
50852706,0,5,3
14009765,0,0,4
7197422,0,0,3
20663505,0,0,8
48616936,0,0,7
23605991,0,0,3
2614072,0,0,5
12177274,0,1,4
33825357,0,0,5
32293656,0,0,3
48151305,0,0,3
33795118,0,0,5
3764683,0,1,4
23991467,0,0,3
19059159,233,235,5
50867087,0,0,3
38090101,0,0,3
34451294,0,0,3
48223240,0,0,3
25152401,0,0,4
20976344,1,1,4
14431470,0,452,3
48615551,0,0,3
26633220,0,0,3
8518800,0,0,3
32475459,0,0,7
38834644,0,0,3
11228197,1,8,9
18873788,0,0,3
45038756,0,1,6
27162735,0,0,3
27774224,0,0,3
25918424,0,0,3
50397551,0,0,3
31957373,0,0,3
33659331,0,0,4
48442550,0,0,3
31101657,0,1,3
43008071,0,0,3
36100429,0,0,3
30875396,0,0,3
3719711,0,227,4
40917958,0,0,3
13742160,0,0,3
25329786,0,1,6
6582955,0,0,3
9859801,0,0,3
35866155,6,6,6
31179622,0,0,6
19166702,0,0,5
25146141,0,0,4
2622240,0,0,6
44481006,0,0,3
44481857,0,0,4
44739402,0,8,3
26675156,0,0,3
7718797,1,1,9
15522717,0,0,3
25274998,0,0,3
25167510,0,0,3
23616533,0,1,5
36917586,0,0,3
18204687,0,0,5
46042708,0,1,6
36408496,0,0,3
43159681,0,0,3
24577073,0,0,3
20757695,0,0,4
39166222,0,0,3
11121421,0,0,3
7655830,0,42,3
1301731,0,0,5
32911445,0,0,3
2492390,0,0,8
13143465,0,62,3
35089717,0,4,5
18656094,0,0,5
23620423,0,0,7
31810939,0,0,3
19388248,0,16,3
40700094,0,0,3
50469036,0,0,3
9665504,0,0,3
40597094,0,0,4
44450271,0,0,4
33631544,2,7,4
17418062,0,0,6
36982903,1,4,5
6455875,0,0,4
24278498,0,0,3
6070948,0,0,3
41086983,0,0,3
4800178,0,1,3
10940715,0,0,3
12903033,0,0,5
3624203,0,1,3
22582427,0,2,3
41747912,0,0,4
5379372,0,0,3
9992654,0,0,3
33146396,0,0,3
4712402,0,0,3
19199498,0,0,3
19037887,6,54,5
40125076,0,0,4
31090132,0,0,3
26302880,104,104,5
5265407,0,0,5
50857326,0,0,3
32460685,0,0,5
33893866,0,0,7
33806807,4,118,5
48628318,0,1,3
50469218,0,0,3
44845841,0,0,4
45105772,0,0,3
30948997,0,2,3
6170067,0,0,3
31729801,0,0,7
12451625,0,1,3
10892344,0,0,3
6334874,0,3,4
34476758,0,0,3
30430957,0,0,3
33926738,0,0,3
35585641,0,0,3
23180338,0,80,3
14436612,0,0,3
22204365,24,24,4
33574403,0,0,3
18801056,0,0,3
18287893,0,0,3
12383002,0,0,3
7299642,0,0,3
40702930,0,0,3
44700955,0,0,5
25350064,0,0,3
25640688,0,0,3
35400809,0,0,3
12607619,0,0,3
43737224,0,0,3
47104911,0,0,3
46036285,0,0,3
7161076,0,0,3
7084382,0,3,3
5712638,0,0,5
47237733,0,0,6
3773919,0,0,5
20075991,0,216,5
25295194,0,0,6
27729607,0,0,3
11091173,0,0,3
20699978,0,0,3
5443355,0,0,3
6330557,0,0,3
33592424,0,0,3
9895460,0,0,3
10062727,0,0,5
32471452,0,0,3
22748572,0,0,3
3028043,0,0,6
39683090,0,0,3
15472032,0,0,3
26656830,0,0,3
22672746,0,0,5
14703697,0,0,3
12492838,0,0,3
25228919,0,0,3
19584922,0,0,3
23541686,0,0,5
32664105,0,0,8
19755482,0,0,3
10140733,0,0,3
47244149,0,0,3
22851148,0,1,3
48371023,0,0,3
48396937,0,0,7
52410840,0,0,3
30991204,0,0,4
20694942,0,9,7
34354467,0,0,3
20490809,0,3,4
11074440,0,1,6
26132144,1,2,4
14518298,0,0,3
38085851,0,0,4
48423236,0,0,3
44364429,0,0,3
40665721,0,1,3
30354709,0,1,4
34490023,0,0,3
19110549,0,0,6
46736025,0,13,3
30931092,0,0,3
33194585,0,0,3
41044103,0,0,3
31959596,0,0,3
10221119,0,0,4
38133687,0,0,3
23321566,0,0,6
36304760,0,2,4
5816883,0,0,3
50769881,0,2,4
7086869,0,0,4
7187016,0,0,3
45508331,0,0,5
10546837,0,0,3
36434521,0,0,3
43852283,0,0,3
1744241,0,0,3
19874744,0,0,3
12224733,0,1,8
21712132,0,0,3
18048318,1,129,4
39805258,0,0,3
52560876,0,0,3
39642457,0,0,7
51016438,0,0,3
29712070,0,0,3
20459330,0,0,3
41627776,0,0,3
5735024,0,0,3
41771142,0,0,3
36010955,1,1,4
11752861,0,0,3
3569338,0,1,3
3419284,0,0,3
41702439,0,0,3
11533366,0,2,4
25260343,0,0,3
6263835,0,0,3
10345547,0,1,3
18149620,0,0,3
22469012,236,244,11
17491679,0,0,5
10167530,0,0,3
45280536,0,0,3
19612129,1,3,4
46760612,0,0,6
17466144,0,0,3
7243993,0,1,3
23198645,0,0,9
42961032,0,1,3
20143171,0,0,4
45045004,0,0,3
35964589,0,1,3
10215224,0,1,4
42189381,0,0,3
10423670,0,0,3
25992241,0,0,3
5329619,0,0,3
10145757,0,0,4
1341114,0,0,4
35546722,0,0,3
17444856,0,0,3
41074152,0,0,3
10896211,0,0,3
50825520,0,0,3
19850829,0,1,4
11603091,1,1,6
9985087,0,0,3
50932967,0,0,6
45500795,0,0,4
45988620,0,0,4
2568271,313,314,6
5015419,1,9,4
36974440,0,0,3
47741384,0,0,3
5776984,0,0,3
45493914,0,0,3
37829904,0,0,3
47259671,0,1,3
26189329,0,0,3
15653621,0,1,3
15584558,0,7,3
9257262,0,0,3
27338009,0,0,3
7048956,0,0,4
26522201,0,1053,3
52035430,0,0,3
20842424,3,4,8
47253690,0,0,3
52332069,0,0,3
33798422,0,0,3
24026003,0,1,3
1739659,0,0,3
11132883,0,0,3
11126215,0,0,3
41755992,0,0,3
3427973,0,0,3
44508369,0,0,3
35037566,0,0,3
34227461,0,3,3
38834814,0,0,3
33593520,0,0,3
33646191,0,0,3
34836113,1,1,9
10129363,0,0,3
44496245,0,0,3
19614380,0,0,4
35236473,0,0,3
50872603,4,12,5
51531370,0,0,3
17567335,0,2,5
7254509,0,0,4
42972923,0,0,4
30462456,0,0,3
52748420,0,0,3
48922951,0,0,3
37004846,0,0,3
9591968,0,24,3
3004133,0,0,3
41188982,0,0,4
42940170,0,1,3
48601357,0,0,3
34321295,0,0,3
50474255,0,0,7
23994887,0,1,3
50743561,0,0,3
47911777,0,0,3
28300501,0,0,3
46346020,0,0,4
3068194,0,0,3
39307948,0,0,3
6684573,0,0,3
19122265,0,0,3
5352627,0,0,3
18220645,0,0,3
50812159,0,0,3
17639872,0,0,3
20971887,0,0,3
44836205,0,0,7
44865163,0,0,4
46268318,0,0,3
53324705,0,0,6
41747409,0,0,3
19618958,0,0,3
37034220,0,2,3
31443604,0,0,3
24682459,0,0,4
11091835,0,0,3
23780655,0,2,3
36943550,0,0,4
6335094,0,0,3
32333881,0,0,3
312912,0,0,5
20953732,0,0,3
2061898,0,0,5
29579005,0,0,5
13378639,0,0,3
13360366,0,0,3
2029724,0,1,3
44146359,0,0,3
46705204,4,6,6
51547847,0,0,3
6778585,0,0,3
39066056,0,0,3
1706853,0,0,3
40617356,0,0,3
33228457,0,0,3
48598418,0,0,3
20442494,0,0,4
3437331,0,156,3
23413801,0,0,3
2411360,0,0,3
26875468,0,0,6
45295533,0,1,3
5343437,0,0,3
30697300,0,0,3
18651681,0,0,3
6207879,0,0,3
2317020,0,0,3
13033721,2,3,8
27239523,1,1,4
16693076,0,0,4
24915380,0,9,3
44716139,0,0,3
22632298,0,0,5
32414326,0,0,8
33626349,0,0,3
50932691,0,0,3
45502664,0,0,3
52766874,0,0,4
43019218,0,0,3
35563286,0,0,4
30109231,0,0,3
1637349,0,0,3
6407030,0,0,4
7307414,0,1,4
30637127,15,19,8
23292617,0,0,3
46061193,0,0,3
17296510,0,0,3
23261613,0,0,3
46358737,0,0,5
25140238,0,0,3
31048040,0,0,4
7274041,0,1,3
32929844,0,0,3
47757860,0,9,3
18841005,234,841,4
17532345,0,3,6
31933144,0,0,4
33025093,0,0,3
12363596,0,0,4
18310778,0,0,4
46081361,0,0,3
21922840,0,0,4
52797359,0,1,3
36016422,0,0,3
1785507,0,0,3
19935035,0,0,4
45513722,0,4,4
35633088,0,0,3
36491106,0,0,4
39374494,0,0,3
22502005,0,0,6
50905454,0,1,4
20665996,0,0,3
32451531,0,0,3
35146682,0,0,3
19395445,0,0,3
45104154,0,4,4
45097505,0,0,3
47279102,0,0,4
18416899,0,0,3
40659567,0,0,4
14635833,0,0,3
2610587,0,0,3
33875703,0,0,3
24529061,0,0,4
52424068,0,0,3
34446705,0,0,4
6491565,0,0,3
12453179,0,0,3
18261398,0,0,3
44247794,0,0,3
2559246,0,0,3
52737227,0,0,5
40713184,0,0,3
36401342,0,0,3
31629775,0,0,6
31624403,33,35,9
26451155,0,0,3
23418775,0,0,3
17840791,0,0,3
19868193,0,0,8
10116602,0,0,3
20618044,0,1,4
10167218,0,0,3
31110153,0,0,3
11136095,0,0,3
48911072,0,0,3
35040945,0,0,3
19517605,0,0,3
6241607,0,1,4
4769798,0,0,3
50774222,0,1,3
17410798,0,526,3
35058431,1,71,5
37591205,0,0,3
18712971,0,8,3
5225606,0,0,4
12355482,0,2,3
35525157,0,0,5
7221167,0,0,3
7192384,0,0,3
10651861,0,1524,3
39965833,0,6,5
5320305,0,0,4
47745766,0,0,4
3586089,0,0,4
10256560,0,0,3
14502980,0,0,3
32907303,0,0,4
47768069,0,1,3
41075133,0,0,3
50810311,0,0,5
47312321,0,0,8
39301109,0,0,3
46799125,0,0,6
7374666,0,0,4
10552608,0,0,6
26061970,0,0,3
48797635,0,1,4
7134004,0,0,3
37088651,0,0,5
23232233,0,0,3
23171030,0,0,3
24654674,0,1,4
33895080,0,1,3
22672351,0,0,3
28360991,0,0,8
46074059,0,0,4
7356088,0,0,3
7370632,0,0,3
39969108,0,0,4
36359755,0,27,3
31743439,0,0,3
24857522,1,1,5
13705751,0,13,6
13830763,0,0,3
24954220,0,0,3
29234839,0,0,3
22819273,0,0,3
1669204,0,0,4
24118682,0,0,3
22691434,0,0,3
22863299,0,0,3
33355037,1,1,5
36861589,1,1,4
19197046,0,92,3
11258148,0,0,3
5093297,0,0,4
33102513,0,0,3
15449811,0,706,3
31886595,0,0,4
31157526,0,0,3
18431754,0,0,4
13896468,0,1,3
29076594,0,0,3
39988255,0,0,3
31943893,0,1,4
36468005,0,0,5
3048265,0,1,3
39371766,0,1,3
41773262,0,0,3
1819116,0,0,4
45298017,0,0,3
34109513,0,0,3
23033644,0,0,3
21712378,0,1,3
12108449,0,0,3
39440239,0,0,4
26471964,0,0,3
7358212,0,0,3
4035032,1,1,5
44452966,0,6,3
23195210,0,1,5
42992084,0,0,5
5310874,0,14,3
29146922,0,0,3
51445554,0,0,4
5862723,0,0,3
5709523,0,0,3
33222,27,280,6
1656482,0,0,3
12265239,0,0,3
18055846,0,1,3
9974536,0,0,3
34113822,0,0,4
38432044,0,0,3
21220516,0,0,6
32899478,0,0,3
31212787,0,1,4
19131168,0,7,3
11596081,0,0,3
17961746,0,0,6
41474975,1,13,4
4997567,0,1,4
48193448,0,2,3
31497203,0,0,6
33636136,0,0,6
41759601,0,84,5
47770319,0,80,3
20667986,0,2,3
44501126,0,0,3
3165928,0,0,3
14535197,0,0,3
30855433,1,1,4
3131064,0,0,3
8016170,5,5,5
24938432,0,0,3
28345278,2,3,6
29255474,0,0,4
8328890,0,0,3
10262020,0,0,3
10307399,0,0,3
6320102,0,0,3
51093817,0,0,3
5710466,0,0,3
18680226,0,0,3
21327711,3,3,6
10584488,0,0,3
2695893,0,0,3
3930593,0,0,3
44580774,0,1,3
40229541,0,0,4
38860004,0,0,3
29671714,0,0,3
42333624,0,0,4
22562139,0,0,4
22947522,0,0,3
41579172,0,0,5
10958672,0,0,3
11011677,0,0,3
9879412,0,0,4
35895557,1,1,6
52946869,0,0,4
50823853,0,3,3
12941804,0,0,4
30993997,0,0,3
45497312,0,0,4
21309123,0,0,4
19197163,0,0,3
18237099,0,0,5
6202780,0,0,3
26896518,0,0,3
21702850,0,0,3
17808445,0,0,3
40378244,4,4,5
30205769,0,0,4
6323899,0,0,3
35078369,0,6,3
36772593,0,0,3
12102134,0,2,3
50706159,0,0,3
31677005,0,0,3
6697557,0,0,3
1635943,0,0,3
12318114,0,4,3
19200635,0,0,3
52469343,0,0,5
41781681,0,0,3
12713824,0,0,4
26944223,0,0,6
50189301,0,0,3
44514615,0,0,3
25168017,0,1,4
35998696,0,1,4
40231706,0,0,4
34372259,0,0,4
22768227,0,0,3
3062754,0,0,3
30108421,4,4,5
46794321,0,0,3
2369678,0,0,5
7974142,0,1,3
15733722,0,0,3
692523,0,0,3
2188418,0,0,3
8293481,0,0,3
21603747,4,7,6
39778478,0,1,3
30682967,0,0,3
26946677,0,0,3
10998798,0,0,3
50068424,0,0,3
46573712,0,0,3
50567005,0,0,3
34655363,0,0,3
7044940,0,0,3
52810092,0,0,3
19785758,0,0,3
33421104,0,0,3
28349951,0,3,4
40252370,0,0,4
18631014,0,0,3
38716064,0,0,5
29003605,0,4,4
40712106,0,0,3
21646701,0,0,5
25210353,0,0,3
24285495,0,0,3
47784814,0,0,3
33113691,0,1,3
35066145,0,0,3
38054973,0,0,3
32271970,0,3,3
26468002,0,0,3
52037425,0,0,3
23219675,0,0,3
23172099,0,3,4
51574266,0,0,3
18159087,0,0,3
35823084,0,0,3
8063221,3,3,5
27704086,0,11,3
23144371,0,829,3
8299165,0,0,4
3576787,0,0,3
33555195,0,0,3
6463749,0,0,6
33066931,0,0,3
4840815,0,0,3
1250942,0,0,3
31869574,0,0,3
53371969,0,0,3
7188919,0,0,3
52368613,0,0,3
52452477,0,0,3
3127091,0,0,3
40022820,0,0,3
5730958,0,0,3
21802484,0,0,3
45507285,17,19,4
6229366,3,3,6
23035765,0,0,4
26540772,0,0,4
44313546,0,0,3
20809289,0,0,3
20917205,0,0,3
35298361,0,0,3
31967151,0,7,3
43843160,0,0,5
4699755,0,0,3
50876657,0,0,3
17583906,0,0,3
6642548,0,0,3
39067592,2,3,5
32928810,0,0,4
34471529,0,0,3
42365444,0,0,3
27988294,0,0,3
12284828,0,0,4
26471704,0,0,3
2604444,0,10,3
24636217,0,0,4
51587827,0,0,3
24511221,1,3,4
34328270,0,0,3
34326041,0,0,4
39653677,5,5,7
22737502,0,2,3
1699104,0,0,3
21416177,0,1,4
39688699,0,0,3
25413156,0,0,4
21033531,0,0,3
24601094,1,1,8
32440968,0,1,4
40794287,0,0,3
12272881,13,33,4
47801721,0,0,3
30647177,0,1,3
6299601,0,0,3
28248161,0,0,3
52457437,0,0,4
41751701,0,0,7
31582445,4,77,7
35830661,2,3,6
5844027,0,0,3
37997439,0,0,3
38008166,0,0,4
4953232,0,0,3
21034334,0,3,3
19389869,0,0,3
3019954,0,1352,3
52468941,0,0,3
50827917,0,0,3
44773302,0,0,5
40242568,0,1,3
40259794,0,0,3
52467588,0,0,3
3021564,0,0,3
32068642,0,0,6
31215599,0,0,3
11588391,0,0,3
3305970,0,0,4
17938384,0,0,5
22577741,0,46,3
11140454,0,0,3
18662765,0,0,4
12977425,0,0,3
42248144,0,0,3
30873489,0,0,3
24438560,0,0,3
23577911,0,0,3
12944044,0,0,3
5019564,0,0,3
34876556,0,8,3
4843886,0,0,3
37600714,0,0,3
40153182,0,0,3
48427184,0,0,3
21640275,0,0,3
11336462,0,4,3
39777996,0,0,3
18746266,0,0,3
45393975,0,1,5
22610249,0,0,3
41261676,0,0,3
32340849,0,0,3
6004583,0,0,6
25749925,0,0,3
39999326,1,4,6
6236743,0,0,4
51154171,0,0,3
33114175,0,1,3
42351385,0,0,3
10981968,0,0,3
3302415,0,0,3
10288409,0,0,3
10985993,0,0,3
11508746,1,1,7
48186887,0,1,3
33861092,0,1,3
23487997,0,0,3
50613208,77,132,6
11465523,0,0,3
33732377,0,0,4
33693113,0,2,3
19137262,0,0,4
46532076,0,29,3
20099385,0,0,3
3259024,0,0,3
39792643,0,16,3
42518125,0,0,3
21218482,0,0,5
50205134,0,1,3
23136024,0,0,5
4695679,0,0,3
37641735,1,1,6
52017206,0,1,5
14603969,0,0,3
44443327,0,1,6
18812765,0,0,6
48625942,0,0,4
42642276,0,0,3
24168193,0,1,4
45277945,0,0,3
18227780,0,0,3
18655469,0,0,3
7183239,0,0,3
47271175,0,0,4
37134354,0,0,4
10695745,0,0,4
3849730,0,0,3
45397995,0,1,5
22649916,0,0,3
38885585,0,0,3
17015079,0,8,3
23562787,0,40,3
20026975,0,0,5
32968520,0,0,4
48156687,0,0,5
20611832,0,2,8
28650356,0,0,3
8099357,0,0,3
13302878,0,0,3
42748902,0,0,5
39766062,0,0,3
50544050,0,0,4
17983051,0,0,3
28078037,0,2,3
41070865,0,0,3
18658762,0,0,3
37052589,0,0,3
20936273,0,0,3
10608624,0,1,7
46369278,0,0,3
39614785,0,0,4
22735073,0,0,3
31818801,0,0,5
17269962,0,0,3
43033312,0,0,3
44996397,2,366,4
23040790,0,0,3
32534555,0,0,5
7804290,0,0,3
41130331,0,453,3
42208887,0,0,3
49980106,0,0,3
38643391,0,1,5
38190840,0,0,3
29136057,0,0,3
34454820,0,0,3
29634355,0,0,3
42734733,0,0,3
7160737,0,0,3
21054952,0,7,6
14418639,0,0,6
30144841,1,1,13
42687208,0,0,5
51144287,0,0,3
2952253,0,0,4
10419201,0,0,3
51886499,0,0,7
18101887,0,0,3
23483478,0,1,3
53416686,0,0,3
2770637,0,0,3
4109663,0,0,3
23564595,1,3,4
5915213,0,0,3
10966498,0,0,4
37665892,0,0,3
51879560,0,0,3
53215074,0,0,3
45153325,0,0,3
39524008,0,0,3
42537449,0,0,6
52673462,0,0,3
38519874,0,0,3
34013029,0,0,3
40626053,0,0,7
37321627,0,0,3
31412713,0,0,3
43175671,0,0,3
35374103,0,0,3
51540559,0,0,5
46361318,0,0,5
22799220,0,0,3
3015490,0,0,3
47957005,0,1,3
36517104,0,0,3
12691500,0,0,3
7140661,0,0,7
48239884,0,0,3
35550658,0,0,3
24091771,0,0,3
23480020,0,0,3
3150729,0,0,3
25729127,0,0,3
5357102,0,904,3
10439590,0,0,3
31507016,0,2,3
7430578,0,7,4
25800054,0,0,3
42571650,0,251,3
43399532,0,0,6
7093519,0,0,3
40640734,0,0,3
52431965,0,17,3
7384575,0,0,4
39504396,0,0,3
31691392,0,0,4
24777199,0,0,6
36671026,0,14,3
45883086,0,0,4
10408119,0,0,3
38503801,0,0,3
11750192,0,0,3
42207235,0,0,5
17480142,0,63,3
33318543,0,0,4
42748698,0,2,6
5479119,0,5,3
10005027,0,0,4
21137124,0,0,3
38569774,0,0,5
19251198,0,51,3
15516572,0,0,6
35411330,0,0,3
25333504,0,0,4
11305858,14,14,5
47704688,0,2,4
47213381,0,0,3
38106219,0,0,3
28237239,0,0,3
38890544,0,0,3
22730675,0,0,4
44545867,0,2,3
45953072,1,6,5
34737644,0,2,5
23030363,0,1,3
7557538,0,0,3
34579263,0,0,3
19300208,0,0,4
50588308,0,3,3
9628421,0,0,4
39307168,0,0,3
25819654,0,1,4
48855752,0,0,4
5387879,0,7,3
9622650,0,0,3
35957704,0,0,6
17575725,0,0,4
33409160,0,0,4
18057083,0,0,3
2402398,0,0,3
37765852,0,0,3
52601716,0,0,5
27790880,0,0,3
27733685,0,0,3
25662164,0,1,3
3446955,0,0,3
14889083,0,0,3
39708029,0,0,4
1141049,0,0,5
23968446,0,0,5
11113701,0,0,3
33543626,0,1,3
